Entity,Code,Year, (constant 2011 international $)
Myanmar,MMR,1997,12.60832152
Myanmar,MMR,1998,13.53064945
Myanmar,MMR,1999,14.73070334
Myanmar,MMR,2000,19.9981348
Myanmar,MMR,2001,22.08148144
Myanmar,MMR,2002,28.31107519
Myanmar,MMR,2003,31.23043073
Myanmar,MMR,2004,36.16834998
Myanmar,MMR,2005,39.09499933
Myanmar,MMR,2006,43.90376859
Myanmar,MMR,2007,47.54446544
Myanmar,MMR,2008,55.52357993
Myanmar,MMR,2009,63.76989333
Myanmar,MMR,2010,63.37888105
Myanmar,MMR,2011,66.15978923
Myanmar,MMR,2012,85.14629454
Myanmar,MMR,2013,90.38018779
Myanmar,MMR,2014,103.4661342
Namibia,NAM,1995,237.2694126
Namibia,NAM,1996,255.2108635
Namibia,NAM,1997,273.3516551
Namibia,NAM,1998,277.6530521
Namibia,NAM,1999,288.9890492
Namibia,NAM,2000,296.1458893
Namibia,NAM,2001,304.4257028
Namibia,NAM,2002,318.8766375
Namibia,NAM,2003,354.5000547
Namibia,NAM,2004,401.1726793
Namibia,NAM,2005,474.3516502
Namibia,NAM,2006,508.2234651
Namibia,NAM,2007,532.7704378
Namibia,NAM,2008,559.7858079
Namibia,NAM,2009,627.958427
Namibia,NAM,2010,647.7941117
Namibia,NAM,2011,757.482719
Namibia,NAM,2012,743.4864042
Namibia,NAM,2013,802.1803479
Namibia,NAM,2014,869.2953558
Nauru,NRU,1995,1053.74799
Nauru,NRU,1996,903.1894361
Nauru,NRU,1997,846.0116731
Nauru,NRU,1998,811.3032349
Nauru,NRU,1999,775.12386
Nauru,NRU,2000,740.356328
Nauru,NRU,2001,746.7027833
Nauru,NRU,2002,732.66929
Nauru,NRU,2003,726.5392908
Nauru,NRU,2004,599.5216765
Nauru,NRU,2005,509.4188857
Nauru,NRU,2006,544.9464014
Nauru,NRU,2007,648.0476397
Nauru,NRU,2008,1125.722442
Nauru,NRU,2009,528.964864
Nauru,NRU,2010,618.6651368
Nauru,NRU,2011,629.2225805
Nauru,NRU,2012,694.3781292
Nauru,NRU,2013,627.1474228
Nauru,NRU,2014,511.5370158
Nepal,NPL,1995,52.38573283
Nepal,NPL,1996,55.94968267
Nepal,NPL,1997,59.3332403
Nepal,NPL,1998,72.74001422
Nepal,NPL,1999,67.19053246
Nepal,NPL,2000,66.24999577
Nepal,NPL,2001,68.96529956
Nepal,NPL,2002,72.12752814
Nepal,NPL,2003,73.81387237
Nepal,NPL,2004,83.19605588
Nepal,NPL,2005,86.29401818
Nepal,NPL,2006,90.47949402
Nepal,NPL,2007,97.47301951
Nepal,NPL,2008,115.0366286
Nepal,NPL,2009,119.4215124
Nepal,NPL,2010,125.8263068
Nepal,NPL,2011,137.4187606
Nepal,NPL,2012,126.9398395
Nepal,NPL,2013,127.4706473
Nepal,NPL,2014,137.3973226
Netherlands,NLD,1995,1800.394186
Netherlands,NLD,1996,1864.166245
Netherlands,NLD,1997,1919.087997
Netherlands,NLD,1998,2059.418347
Netherlands,NLD,1999,2185.155449
Netherlands,NLD,2000,2350.281527
Netherlands,NLD,2001,2565.33841
Netherlands,NLD,2002,2840.743259
Netherlands,NLD,2003,2859.023336
Netherlands,NLD,2004,3021.887909
Netherlands,NLD,2005,3583.819359
Netherlands,NLD,2006,3824.320782
Netherlands,NLD,2007,4091.847228
Netherlands,NLD,2008,4427.140382
Netherlands,NLD,2009,4581.534463
Netherlands,NLD,2010,4698.857144
Netherlands,NLD,2011,4894.53625
Netherlands,NLD,2012,5115.013393
Netherlands,NLD,2013,5169.862041
Netherlands,NLD,2014,5201.696377
New Zealand,NZL,1995,1242.343565
New Zealand,NZL,1996,1269.29709
New Zealand,NZL,1997,1357.542674
New Zealand,NZL,1998,1452.995439
New Zealand,NZL,1999,1524.744683
New Zealand,NZL,2000,1613.91265
New Zealand,NZL,2001,1712.028588
New Zealand,NZL,2002,1856.584648
New Zealand,NZL,2003,1867.444873
New Zealand,NZL,2004,1991.531741
New Zealand,NZL,2005,2134.658282
New Zealand,NZL,2006,2405.919427
New Zealand,NZL,2007,2445.420875
New Zealand,NZL,2008,3167.425713
New Zealand,NZL,2009,3425.96653
New Zealand,NZL,2010,3477.480183
New Zealand,NZL,2011,3621.653016
New Zealand,NZL,2012,3726.998931
New Zealand,NZL,2013,3871.236364
New Zealand,NZL,2014,4018.307819
Nicaragua,NIC,1995,140.1057247
Nicaragua,NIC,1996,147.1555147
Nicaragua,NIC,1997,125.6468645
Nicaragua,NIC,1998,138.2623079
Nicaragua,NIC,1999,139.641488
Nicaragua,NIC,2000,148.4429496
Nicaragua,NIC,2001,150.3295859
Nicaragua,NIC,2002,164.8123159
Nicaragua,NIC,2003,182.0141305
Nicaragua,NIC,2004,194.7125604
Nicaragua,NIC,2005,206.3816628
Nicaragua,NIC,2006,226.5590778
Nicaragua,NIC,2007,263.9166763
Nicaragua,NIC,2008,275.9098412
Nicaragua,NIC,2009,260.5877205
Nicaragua,NIC,2010,259.3799787
Nicaragua,NIC,2011,270.0435
Nicaragua,NIC,2012,359.1924492
Nicaragua,NIC,2013,394.7251489
Nicaragua,NIC,2014,444.6184622
Niger,NER,1995,35.94455315
Niger,NER,1996,35.04809299
Niger,NER,1997,37.41266761
Niger,NER,1998,41.28029933
Niger,NER,1999,40.14439846
Niger,NER,2000,33.59646007
Niger,NER,2001,41.67479578
Niger,NER,2002,40.07833716
Niger,NER,2003,40.10101225
Niger,NER,2004,41.39706123
Niger,NER,2005,48.52627033
Niger,NER,2006,53.30343808
Niger,NER,2007,50.93756909
Niger,NER,2008,53.47624801
Niger,NER,2009,53.1741332
Niger,NER,2010,51.15060785
Niger,NER,2011,53.78403964
Niger,NER,2012,51.95151069
Niger,NER,2013,44.69509519
Niger,NER,2014,53.53040204
Nigeria,NGA,1995,88.96537265
Nigeria,NGA,1996,97.66675202
Nigeria,NGA,1997,99.60255135
Nigeria,NGA,1998,119.971726
Nigeria,NGA,1999,116.2264681
Nigeria,NGA,2000,102.5506061
Nigeria,NGA,2001,122.1898624
Nigeria,NGA,2002,94.0404402
Nigeria,NGA,2003,199.1015799
Nigeria,NGA,2004,245.9297134
Nigeria,NGA,2005,242.76003
Nigeria,NGA,2006,234.8921703
Nigeria,NGA,2007,306.9382903
Nigeria,NGA,2008,289.4534293
Nigeria,NGA,2009,321.64898
Nigeria,NGA,2010,174.1921423
Nigeria,NGA,2011,192.8527342
Nigeria,NGA,2012,178.3101464
Nigeria,NGA,2013,208.4640017
Nigeria,NGA,2014,216.8711705
North America,,1995,3618.33263
North America,,1996,3758.683835
North America,,1997,3923.213966
North America,,1998,4106.537627
North America,,1999,4315.312704
North America,,2000,4567.299477
North America,,2001,4904.750859
North America,,2002,5311.537344
North America,,2003,5707.510763
North America,,2004,6060.417829
North America,,2005,6418.534125
North America,,2006,6786.335742
North America,,2007,7154.267751
North America,,2008,7417.730018
North America,,2009,7660.244296
North America,,2010,7897.322345
North America,,2011,8126.573706
North America,,2012,8370.831921
North America,,2013,8551.195164
North America,,2014,8924.579264
Norway,NOR,1995,1864.719817
Norway,NOR,1996,2044.581219
Norway,NOR,1997,2354.058327
Norway,NOR,1998,2543.643975
Norway,NOR,1999,2790.560728
Norway,NOR,2000,3053.043515
Norway,NOR,2001,3274.081032
Norway,NOR,2002,3639.828608
Norway,NOR,2003,3852.609972
Norway,NOR,2004,4091.262671
Norway,NOR,2005,4316.985816
Norway,NOR,2006,4634.06569
Norway,NOR,2007,4910.699536
Norway,NOR,2008,5280.111591
Norway,NOR,2009,5362.568732
Norway,NOR,2010,5474.768685
Norway,NOR,2011,5769.8606
Norway,NOR,2012,6116.47888
Norway,NOR,2013,6204.488785
Norway,NOR,2014,6346.615463
OECD members,,1995,1875.939873
OECD members,,1996,1957.273191
OECD members,,1997,2045.501691
OECD members,,1998,2140.906389
OECD members,,1999,2260.441204
OECD members,,2000,2411.220684
OECD members,,2001,2584.531599
OECD members,,2002,2769.1803
OECD members,,2003,2944.927987
OECD members,,2004,3119.693997
OECD members,,2005,3313.038916
OECD members,,2006,3531.477548
OECD members,,2007,3723.963267
OECD members,,2008,3915.035627
OECD members,,2009,4076.46225
OECD members,,2010,4193.09638
OECD members,,2011,4338.03215
OECD members,,2012,4455.167588
OECD members,,2013,4544.693692
OECD members,,2014,4701.01685
Oman,OMN,1995,1012.975572
Oman,OMN,1996,1023.851715
Oman,OMN,1997,1037.884469
Oman,OMN,1998,1189.257962
Oman,OMN,1999,1154.016504
Oman,OMN,2000,1081.117829
Oman,OMN,2001,1145.649063
Oman,OMN,2002,1160.921217
Oman,OMN,2003,1119.885536
Oman,OMN,2004,1064.960071
Oman,OMN,2005,956.5363976
Oman,OMN,2006,911.0444592
Oman,OMN,2007,1009.570774
Oman,OMN,2008,903.5020112
Oman,OMN,2009,1304.618024
Oman,OMN,2010,1259.119294
Oman,OMN,2011,1083.555061
Oman,OMN,2012,1073.913927
Oman,OMN,2013,1128.569205
Oman,OMN,2014,1441.967693
Other small states,,1995,394.4600995
Other small states,,1996,420.2803666
Other small states,,1997,447.4051593
Other small states,,1998,491.8134789
Other small states,,1999,476.8865522
Other small states,,2000,442.4724454
Other small states,,2001,482.5151298
Other small states,,2002,527.7496893
Other small states,,2003,591.7420564
Other small states,,2004,627.5153436
Other small states,,2005,634.5596633
Other small states,,2006,667.1306523
Other small states,,2007,702.1369718
Other small states,,2008,759.7788133
Other small states,,2009,893.9357844
Other small states,,2010,862.92642
Other small states,,2011,876.5636837
Other small states,,2012,963.2027977
Other small states,,2013,1008.044647
Other small states,,2014,1041.603103
Pacific island small states,,1995,148.721981
Pacific island small states,,1996,144.6104501
Pacific island small states,,1997,150.0570883
Pacific island small states,,1998,143.7530029
Pacific island small states,,1999,153.679081
Pacific island small states,,2000,171.5514098
Pacific island small states,,2001,168.9631859
Pacific island small states,,2002,173.3253763
Pacific island small states,,2003,178.9003376
Pacific island small states,,2004,193.9508369
Pacific island small states,,2005,212.1977423
Pacific island small states,,2006,224.4352143
Pacific island small states,,2007,232.4747551
Pacific island small states,,2008,229.5857632
Pacific island small states,,2009,246.5012645
Pacific island small states,,2010,256.8575154
Pacific island small states,,2011,248.0969339
Pacific island small states,,2012,254.318736
Pacific island small states,,2013,273.7576628
Pacific island small states,,2014,291.9903883
Pakistan,PAK,1995,80.46213018
Pakistan,PAK,1996,86.17119083
Pakistan,PAK,1997,86.04085578
Pakistan,PAK,1998,93.31421127
Pakistan,PAK,1999,98.80432475
Pakistan,PAK,2000,83.38895911
Pakistan,PAK,2001,79.6327426
Pakistan,PAK,2002,86.59611168
Pakistan,PAK,2003,85.65948832
Pakistan,PAK,2004,90.7982118
Pakistan,PAK,2005,112.6210788
Pakistan,PAK,2006,130.8127402
Pakistan,PAK,2007,135.9740206
Pakistan,PAK,2008,134.2315986
Pakistan,PAK,2009,122.8484063
Pakistan,PAK,2010,126.9685697
Pakistan,PAK,2011,130.0113031
Pakistan,PAK,2012,123.3250287
Pakistan,PAK,2013,127.4118501
Pakistan,PAK,2014,128.9887247
Palau,PLW,1995,1305.994381
Palau,PLW,1996,1493.878104
Palau,PLW,1997,1480.300516
Palau,PLW,1998,1249.512573
Palau,PLW,1999,1335.538579
Palau,PLW,2000,1034.881566
Palau,PLW,2001,979.8727567
Palau,PLW,2002,1015.375759
Palau,PLW,2003,1040.519837
Palau,PLW,2004,1197.945129
Palau,PLW,2005,1140.162907
Palau,PLW,2006,1228.781496
Palau,PLW,2007,1308.743596
Palau,PLW,2008,1258.991012
Palau,PLW,2009,1170.155255
Palau,PLW,2010,1349.867318
Palau,PLW,2011,1306.437914
Palau,PLW,2012,1385.879665
Palau,PLW,2013,1355.22022
Palau,PLW,2014,1428.879347
Panama,PAN,1995,498.4943679
Panama,PAN,1996,475.6635689
Panama,PAN,1997,500.2029908
Panama,PAN,1998,529.2817619
Panama,PAN,1999,529.4951321
Panama,PAN,2000,617.8414002
Panama,PAN,2001,620.1671976
Panama,PAN,2002,657.090872
Panama,PAN,2003,649.4860241
Panama,PAN,2004,749.4256235
Panama,PAN,2005,753.3187981
Panama,PAN,2006,774.4868213
Panama,PAN,2007,789.5309812
Panama,PAN,2008,924.236296
Panama,PAN,2009,1065.975625
Panama,PAN,2010,1195.17525
Panama,PAN,2011,1238.563006
Panama,PAN,2012,1320.360655
Panama,PAN,2013,1594.068208
Panama,PAN,2014,1676.952285
Papua New Guinea,PNG,1995,45.73429267
Papua New Guinea,PNG,1996,51.61264721
Papua New Guinea,PNG,1997,57.79789814
Papua New Guinea,PNG,1998,57.27941854
Papua New Guinea,PNG,1999,62.0129182
Papua New Guinea,PNG,2000,58.64771376
Papua New Guinea,PNG,2001,97.86701046
Papua New Guinea,PNG,2002,113.5085338
Papua New Guinea,PNG,2003,105.4265111
Papua New Guinea,PNG,2004,135.4282371
Papua New Guinea,PNG,2005,104.2537378
Papua New Guinea,PNG,2006,98.98208263
Papua New Guinea,PNG,2007,72.50785276
Papua New Guinea,PNG,2008,77.33466476
Papua New Guinea,PNG,2009,86.81938917
Papua New Guinea,PNG,2010,88.63928143
Papua New Guinea,PNG,2011,115.915647
Papua New Guinea,PNG,2012,114.8793174
Papua New Guinea,PNG,2013,126.5040324
Papua New Guinea,PNG,2014,109.4883212
Paraguay,PRY,1995,286.684218
Paraguay,PRY,1996,290.5236026
Paraguay,PRY,1997,314.1388816
Paraguay,PRY,1998,315.6879191
Paraguay,PRY,1999,334.6696932
Paraguay,PRY,2000,390.6637908
Paraguay,PRY,2001,365.3052234
Paraguay,PRY,2002,323.6846009
Paraguay,PRY,2003,299.0364642
Paraguay,PRY,2004,303.4070172
Paraguay,PRY,2005,330.9708687
Paraguay,PRY,2006,372.7214679
Paraguay,PRY,2007,396.77113
Paraguay,PRY,2008,467.7179026
Paraguay,PRY,2009,577.8738228
Paraguay,PRY,2010,650.0486716
Paraguay,PRY,2011,707.2075014
Paraguay,PRY,2012,769.2427259
Paraguay,PRY,2013,893.4518054
Paraguay,PRY,2014,872.9283649
Peru,PER,1995,200.8469007
Peru,PER,1996,208.6992862
Peru,PER,1997,216.5120218
Peru,PER,1998,223.3513508
Peru,PER,1999,246.58569
Peru,PER,2000,248.9671854
Peru,PER,2001,261.0588762
Peru,PER,2002,273.3967322
Peru,PER,2003,267.0968352
Peru,PER,2004,282.222025
Peru,PER,2005,316.2937159
Peru,PER,2006,327.9615933
Peru,PER,2007,371.5462484
Peru,PER,2008,420.0180101
Peru,PER,2009,478.7436742
Peru,PER,2010,486.9608178
Peru,PER,2011,511.3668177
Peru,PER,2012,571.7056344
Peru,PER,2013,612.0975547
Peru,PER,2014,656.1800838
Philippines,PHL,1995,99.58085928
Philippines,PHL,1996,107.7363967
Philippines,PHL,1997,115.1928082
Philippines,PHL,1998,100.1111542
Philippines,PHL,1999,103.5760926
Philippines,PHL,2000,107.5299405
Philippines,PHL,2001,103.5095661
Philippines,PHL,2002,99.2937343
Philippines,PHL,2003,121.1737928
Philippines,PHL,2004,129.5319155
Philippines,PHL,2005,166.7976241
Philippines,PHL,2006,179.6556927
Philippines,PHL,2007,193.0528086
Philippines,PHL,2008,207.4825914
Philippines,PHL,2009,227.0405559
Philippines,PHL,2010,241.6250071
Philippines,PHL,2011,246.8471857
Philippines,PHL,2012,274.4892936
Philippines,PHL,2013,300.3944239
Philippines,PHL,2014,328.8721384
Poland,POL,1995,406.8654319
Poland,POL,1996,473.4877033
Poland,POL,1997,492.4699938
Poland,POL,1998,553.4323821
Poland,POL,1999,567.3683095
Poland,POL,2000,583.6830957
Poland,POL,2001,642.0015411
Poland,POL,2002,732.4966267
Poland,POL,2003,749.0800047
Poland,POL,2004,807.2171806
Poland,POL,2005,856.3419647
Poland,POL,2006,934.6572074
Poland,POL,2007,1060.619984
Poland,POL,2008,1241.300188
Poland,POL,2009,1363.931478
Poland,POL,2010,1437.487008
Poland,POL,2011,1509.426558
Poland,POL,2012,1544.559029
Poland,POL,2013,1529.923988
Poland,POL,2014,1570.446469
Portugal,PRT,1995,1017.328108
Portugal,PRT,1996,1095.497723
Portugal,PRT,1997,1160.629073
Portugal,PRT,1998,1208.939246
Portugal,PRT,1999,1326.934623
Portugal,PRT,2000,1638.444278
Portugal,PRT,2001,1697.139787
Portugal,PRT,2002,1774.117666
Portugal,PRT,2003,1893.893324
Portugal,PRT,2004,1999.424156
Portugal,PRT,2005,2204.030317
Portugal,PRT,2006,2312.991457
Portugal,PRT,2007,2428.966923
Portugal,PRT,2008,2584.407663
Portugal,PRT,2009,2732.788133
Portugal,PRT,2010,2810.056338
Portugal,PRT,2011,2708.024026
Portugal,PRT,2012,2624.03726
Portugal,PRT,2013,2634.133983
Portugal,PRT,2014,2689.942336
Post-demographic dividend,,1995,2062.281846
Post-demographic dividend,,1996,2152.404779
Post-demographic dividend,,1997,2249.86504
Post-demographic dividend,,1998,2354.540717
Post-demographic dividend,,1999,2485.911185
Post-demographic dividend,,2000,2653.444013
Post-demographic dividend,,2001,2850.685442
Post-demographic dividend,,2002,3062.381466
Post-demographic dividend,,2003,3264.490386
Post-demographic dividend,,2004,3458.416406
Post-demographic dividend,,2005,3683.807055
Post-demographic dividend,,2006,3925.405445
Post-demographic dividend,,2007,4144.173001
Post-demographic dividend,,2008,4358.679693
Post-demographic dividend,,2009,4545.536507
Post-demographic dividend,,2010,4682.898663
Post-demographic dividend,,2011,4852.754463
Post-demographic dividend,,2012,4987.117031
Post-demographic dividend,,2013,5100.466414
Post-demographic dividend,,2014,5285.05904
Pre-demographic dividend,,1995,59.70747915
Pre-demographic dividend,,1996,63.57271479
Pre-demographic dividend,,1997,65.82017098
Pre-demographic dividend,,1998,72.91800087
Pre-demographic dividend,,1999,72.38967899
Pre-demographic dividend,,2000,68.04349818
Pre-demographic dividend,,2001,77.2324104
Pre-demographic dividend,,2002,71.47032419
Pre-demographic dividend,,2003,99.24606419
Pre-demographic dividend,,2004,117.2226606
Pre-demographic dividend,,2005,119.2484308
Pre-demographic dividend,,2006,125.1804823
Pre-demographic dividend,,2007,143.5009363
Pre-demographic dividend,,2008,147.4833652
Pre-demographic dividend,,2009,173.3431018
Pre-demographic dividend,,2010,137.4966136
Pre-demographic dividend,,2011,142.9475121
Pre-demographic dividend,,2012,152.6352062
Pre-demographic dividend,,2013,170.3045932
Pre-demographic dividend,,2014,169.4205692
Qatar,QAT,1995,2106.000279
Qatar,QAT,1996,2182.178475
Qatar,QAT,1997,2400.168598
Qatar,QAT,1998,2787.901145
Qatar,QAT,1999,2417.212608
Qatar,QAT,2000,1928.906665
Qatar,QAT,2001,2312.420053
Qatar,QAT,2002,2575.192628
Qatar,QAT,2003,3963.071078
Qatar,QAT,2004,3845.846938
Qatar,QAT,2005,3120.862657
Qatar,QAT,2006,2940.110911
Qatar,QAT,2007,2684.930839
Qatar,QAT,2008,2212.173756
Qatar,QAT,2009,3053.155287
Qatar,QAT,2010,2582.98131
Qatar,QAT,2011,2582.431829
Qatar,QAT,2012,2855.522737
Qatar,QAT,2013,2916.949899
Qatar,QAT,2014,3071.187757
Romania,ROU,1995,183.4730079
Romania,ROU,1996,193.6000051
Romania,ROU,1997,232.6754961
Romania,ROU,1998,199.3811309
Romania,ROU,1999,227.7548081
Romania,ROU,2000,247.7341291
Romania,ROU,2001,279.7691644
Romania,ROU,2002,322.6671941
Romania,ROU,2003,412.2255826
Romania,ROU,2004,482.6621377
Romania,ROU,2005,522.1376069
Romania,ROU,2006,576.4751909
Romania,ROU,2007,682.0279473
Romania,ROU,2008,849.0189625
Romania,ROU,2009,876.4285832
Romania,ROU,2010,964.1629081
Romania,ROU,2011,971.4812631
Romania,ROU,2012,1005.042832
Romania,ROU,2013,1070.351061
Romania,ROU,2014,1079.258332
Russia,RUS,1995,301.1065632
Russia,RUS,1996,306.3567848
Russia,RUS,1997,404.9256728
Russia,RUS,1998,362.1746155
Russia,RUS,1999,343.4552031
Russia,RUS,2000,370.5591988
Russia,RUS,2001,418.5242412
Russia,RUS,2002,481.2579567
Russia,RUS,2003,519.2319131
Russia,RUS,2004,530.8492092
Russia,RUS,2005,615.7350627
Russia,RUS,2006,789.6769209
Russia,RUS,2007,893.3392062
Russia,RUS,2008,1251.762698
Russia,RUS,2009,1439.550662
Russia,RUS,2010,1397.177248
Russia,RUS,2011,1489.660403
Russia,RUS,2012,1653.680618
Russia,RUS,2013,1777.126009
Russia,RUS,2014,1835.713278
Rwanda,RWA,1995,20.72759145
Rwanda,RWA,1996,23.98080951
Rwanda,RWA,1997,25.92165432
Rwanda,RWA,1998,30.27456162
Rwanda,RWA,1999,27.66612679
Rwanda,RWA,2000,26.74856183
Rwanda,RWA,2001,29.71412247
Rwanda,RWA,2002,31.84700927
Rwanda,RWA,2003,49.19992842
Rwanda,RWA,2004,52.37413747
Rwanda,RWA,2005,61.98980124
Rwanda,RWA,2006,99.83161561
Rwanda,RWA,2007,91.02453951
Rwanda,RWA,2008,90.5141757
Rwanda,RWA,2009,88.62118711
Rwanda,RWA,2010,102.9626709
Rwanda,RWA,2011,107.7279917
Rwanda,RWA,2012,115.9307712
Rwanda,RWA,2013,120.4392181
Rwanda,RWA,2014,125.0654332
Saint Kitts and Nevis,KNA,1995,698.4130939
Saint Kitts and Nevis,KNA,1996,775.357823
Saint Kitts and Nevis,KNA,1997,775.9567326
Saint Kitts and Nevis,KNA,1998,776.5243458
Saint Kitts and Nevis,KNA,1999,875.428807
Saint Kitts and Nevis,KNA,2000,804.1734624
Saint Kitts and Nevis,KNA,2001,795.9122503
Saint Kitts and Nevis,KNA,2002,790.7304604
Saint Kitts and Nevis,KNA,2003,789.0854471
Saint Kitts and Nevis,KNA,2004,798.1022732
Saint Kitts and Nevis,KNA,2005,900.3931135
Saint Kitts and Nevis,KNA,2006,1102.179926
Saint Kitts and Nevis,KNA,2007,1113.463711
Saint Kitts and Nevis,KNA,2008,1304.912028
Saint Kitts and Nevis,KNA,2009,1037.173774
Saint Kitts and Nevis,KNA,2010,1103.539629
Saint Kitts and Nevis,KNA,2011,1209.863557
Saint Kitts and Nevis,KNA,2012,1182.516053
Saint Kitts and Nevis,KNA,2013,1304.454101
Saint Kitts and Nevis,KNA,2014,1151.668769
Saint Lucia,LCA,1995,392.9137808
Saint Lucia,LCA,1996,483.2549362
Saint Lucia,LCA,1997,440.7185028
Saint Lucia,LCA,1998,375.5954952
Saint Lucia,LCA,1999,415.0156666
Saint Lucia,LCA,2000,437.291147
Saint Lucia,LCA,2001,470.02009
Saint Lucia,LCA,2002,490.1190697
Saint Lucia,LCA,2003,500.6707799
Saint Lucia,LCA,2004,559.1148547
Saint Lucia,LCA,2005,564.996102
Saint Lucia,LCA,2006,635.0163469
Saint Lucia,LCA,2007,682.7799512
Saint Lucia,LCA,2008,774.4010996
Saint Lucia,LCA,2009,845.5587275
Saint Lucia,LCA,2010,834.1127365
Saint Lucia,LCA,2011,798.9350145
Saint Lucia,LCA,2012,873.0018097
Saint Lucia,LCA,2013,823.6069066
Saint Lucia,LCA,2014,698.2956305
Saint Vincent and the Grenadines,VCT,1995,296.2448065
Saint Vincent and the Grenadines,VCT,1996,306.1487221
Saint Vincent and the Grenadines,VCT,1997,392.1858188
Saint Vincent and the Grenadines,VCT,1998,379.7143608
Saint Vincent and the Grenadines,VCT,1999,382.7259308
Saint Vincent and the Grenadines,VCT,2000,223.7409631
Saint Vincent and the Grenadines,VCT,2001,227.3299378
Saint Vincent and the Grenadines,VCT,2002,264.3153889
Saint Vincent and the Grenadines,VCT,2003,287.8616866
Saint Vincent and the Grenadines,VCT,2004,293.0659429
Saint Vincent and the Grenadines,VCT,2005,304.2135877
Saint Vincent and the Grenadines,VCT,2006,357.7682471
Saint Vincent and the Grenadines,VCT,2007,382.5252248
Saint Vincent and the Grenadines,VCT,2008,474.4496785
Saint Vincent and the Grenadines,VCT,2009,510.828692
Saint Vincent and the Grenadines,VCT,2010,458.267226
Saint Vincent and the Grenadines,VCT,2011,493.4555146
Saint Vincent and the Grenadines,VCT,2012,863.0065033
Saint Vincent and the Grenadines,VCT,2013,547.8509061
Saint Vincent and the Grenadines,VCT,2014,916.5527473
Samoa,WSM,1995,123.8513571
Samoa,WSM,1996,121.6418368
Samoa,WSM,1997,137.7313419
Samoa,WSM,1998,157.6352341
Samoa,WSM,1999,176.3324601
Samoa,WSM,2000,182.0980327
Samoa,WSM,2001,192.4218719
Samoa,WSM,2002,196.9340046
Samoa,WSM,2003,195.9268171
Samoa,WSM,2004,197.7512839
Samoa,WSM,2005,212.2228741
Samoa,WSM,2006,232.0302476
Samoa,WSM,2007,282.5322405
Samoa,WSM,2008,248.8143654
Samoa,WSM,2009,264.4725927
Samoa,WSM,2010,302.1062841
Samoa,WSM,2011,329.0250231
Samoa,WSM,2012,288.6519309
Samoa,WSM,2013,392.5934716
Samoa,WSM,2014,417.8138856
San Marino,SMR,1995,2229.608437
San Marino,SMR,1996,2249.77198
San Marino,SMR,1997,2150.266789
San Marino,SMR,1998,2314.503721
San Marino,SMR,1999,2512.95215
San Marino,SMR,2000,2651.14716
San Marino,SMR,2001,2811.724754
San Marino,SMR,2002,2693.54844
San Marino,SMR,2003,2573.990479
San Marino,SMR,2004,2595.521228
San Marino,SMR,2005,2618.636478
San Marino,SMR,2006,2707.914779
San Marino,SMR,2007,2871.91866
San Marino,SMR,2008,3110.928094
San Marino,SMR,2009,3274.65616
San Marino,SMR,2010,3300.659039
San Marino,SMR,2011,3456.098069
San Marino,SMR,2012,3574.230162
San Marino,SMR,2013,3347.518299
San Marino,SMR,2014,3390.14778
Sao Tome and Principe,STP,1995,120.1674076
Sao Tome and Principe,STP,1996,108.6684427
Sao Tome and Principe,STP,1997,134.1132158
Sao Tome and Principe,STP,1998,120.9088509
Sao Tome and Principe,STP,1999,142.7048894
Sao Tome and Principe,STP,2000,145.4176184
Sao Tome and Principe,STP,2001,174.2321394
Sao Tome and Principe,STP,2002,178.0421451
Sao Tome and Principe,STP,2003,208.0585309
Sao Tome and Principe,STP,2004,197.5147939
Sao Tome and Principe,STP,2005,212.0378594
Sao Tome and Principe,STP,2006,189.7700145
Sao Tome and Principe,STP,2007,188.8919075
Sao Tome and Principe,STP,2008,163.4421043
Sao Tome and Principe,STP,2009,199.0266892
Sao Tome and Principe,STP,2010,158.4605137
Sao Tome and Principe,STP,2011,167.8459918
Sao Tome and Principe,STP,2012,275.6556145
Sao Tome and Principe,STP,2013,337.3274243
Sao Tome and Principe,STP,2014,299.7295588
Saudi Arabia,SAU,1995,755.2893834
Saudi Arabia,SAU,1996,775.5498158
Saudi Arabia,SAU,1997,815.5847709
Saudi Arabia,SAU,1998,904.7495928
Saudi Arabia,SAU,1999,1099.763184
Saudi Arabia,SAU,2000,1186.4674
Saudi Arabia,SAU,2001,1257.073771
Saudi Arabia,SAU,2002,1183.570502
Saudi Arabia,SAU,2003,1183.658739
Saudi Arabia,SAU,2004,1150.650831
Saudi Arabia,SAU,2005,1181.259192
Saudi Arabia,SAU,2006,1299.259293
Saudi Arabia,SAU,2007,1353.637548
Saudi Arabia,SAU,2008,1201.246866
Saudi Arabia,SAU,2009,1712.135916
Saudi Arabia,SAU,2010,1514.262611
Saudi Arabia,SAU,2011,1692.788873
Saudi Arabia,SAU,2012,1920.380701
Saudi Arabia,SAU,2013,2159.393078
Saudi Arabia,SAU,2014,2465.976768
Senegal,SEN,1995,50.90094584
Senegal,SEN,1996,53.48333446
Senegal,SEN,1997,52.78921713
Senegal,SEN,1998,55.53519661
Senegal,SEN,1999,66.25891642
Senegal,SEN,2000,70.35792475
Senegal,SEN,2001,78.83990118
Senegal,SEN,2002,79.81765292
Senegal,SEN,2003,90.12923524
Senegal,SEN,2004,100.4026213
Senegal,SEN,2005,100.4070889
Senegal,SEN,2006,104.919558
